DATETIME,DEPTH,TEMP
2019-01-23,1,NA
2019-01-23,1.51540000000006,1.498
2019-01-23,2.01540000000006,1.58920833333333
2019-01-24,1,NA
2019-01-24,1.51790000000005,1.43558333333333
2019-01-24,2.01790000000005,1.50470833333333
2019-01-25,1,NA
2019-01-25,1.51780000000002,1.33833333333333
2019-01-25,2.01780000000002,1.42420833333333
2019-01-26,1,NA
2019-01-26,1.51750000000004,1.30529166666667
2019-01-26,2.01750000000004,1.39354166666667
2019-01-27,1,NA
2019-01-27,1.51740000000001,1.27325
2019-01-27,2.01740000000001,1.35525
2019-01-28,1,NA
2019-01-28,1.52670000000001,1.212
2019-01-28,2.02670000000001,1.314375
2019-01-29,1,NA
2019-01-29,1.52740000000006,1.16325
2019-01-29,2.02740000000006,1.26216666666667
2019-01-30,1,NA
2019-01-30,1.52670000000001,1.09645833333333
2019-01-30,2.02670000000001,1.19291666666667
2019-01-31,1,NA
2019-01-31,1.52630000000005,1.077
2019-01-31,2.02630000000005,1.17233333333333
2019-02-01,1,NA
2019-02-01,1.52460000000002,1.05529166666667
2019-02-01,2.02460000000002,1.14975
2019-02-02,1,NA
2019-02-02,1.52640000000002,1.05529166666667
2019-02-02,2.02640000000002,1.14970833333333
2019-02-03,1,NA
2019-02-03,1.52950000000004,1.10075
2019-02-03,2.02950000000004,1.16441666666667
2019-02-04,1,NA
2019-02-04,1.53040000000004,1.142875
2019-02-04,2.03040000000004,1.19966666666667
2019-02-05,1,NA
2019-02-05,1.53060000000005,1.18491666666667
2019-02-05,2.03060000000005,1.24729166666667
2019-02-06,1,NA
2019-02-06,1.53380000000004,1.2485
2019-02-06,2.03380000000004,1.317875
2019-02-07,1,NA
2019-02-07,1.54150000000004,1.216875
2019-02-07,2.04150000000004,1.297375
2019-02-08,1,NA
2019-02-08,1.54450000000003,1.13945833333333
2019-02-08,2.04450000000003,1.21104166666667
2019-02-09,1,NA
2019-02-09,1.54190000000006,1.101
2019-02-09,2.04190000000006,1.18483333333333
2019-02-10,1,NA
2019-02-10,1.54280000000006,1.071125
2019-02-10,2.04280000000006,1.15529166666667
2019-02-11,1,NA
2019-02-11,1.54590000000002,1.06433333333333
2019-02-11,2.04590000000002,1.13625
2019-02-12,1,NA
2019-02-12,1.56110000000001,1.0225
2019-02-12,2.06110000000001,1.10433333333333
2019-02-13,1,NA
2019-02-13,1.56690000000003,1.00516666666667
2019-02-13,2.06690000000003,1.06341666666667
2019-02-14,1,NA
